"","Ga","Method"
"650",3.36829697445013,"SP(2.0)"
"651",3.4529673477737,"SP(2.0)"
"652",2.87995801562591,"SP(2.0)"
"653",4.00037060051911,"SP(2.0)"
"654",3.07581366233672,"SP(2.0)"
"655",3.42140190929297,"SP(2.0)"
"656",2.42314807694517,"SP(2.0)"
"657",3.14695457562676,"SP(2.0)"
"658",3.0534527924258,"SP(2.0)"
"659",2.73533509250882,"SP(2.0)"
"660",3.54270234246931,"SP(2.0)"
"661",2.97581946095739,"SP(2.0)"
"662",4.23641060452536,"SP(2.0)"
"663",3.18016985758319,"SP(2.0)"
"664",3.10908262844147,"SP(2.0)"
"665",3.46877060964789,"SP(2.0)"
"666",3.26633191044302,"SP(2.0)"
"667",3.06604801158196,"SP(2.0)"
"668",3.30800809858612,"SP(2.0)"
"669",2.53008132539596,"SP(2.0)"
"670",2.63480009158357,"SP(2.0)"
"671",3.64335870850533,"SP(2.0)"
"672",3.07915912126308,"SP(2.0)"
"673",4.34940875455457,"SP(2.0)"
"674",3.39823254148701,"SP(2.0)"
"675",3.22666670392699,"SP(2.0)"
"676",2.72149746106665,"SP(2.0)"
"677",3.21991838916823,"SP(2.0)"
"678",3.2878577108838,"SP(2.0)"
"679",2.3381346704413,"SP(2.0)"
"680",2.74795675903996,"SP(2.0)"
"681",3.3668640595563,"SP(2.0)"
"682",3.94193144291303,"SP(2.0)"
"683",3.56245469289462,"SP(2.0)"
"684",3.71581584943838,"SP(2.0)"
"685",3.29654019967096,"SP(2.0)"
"686",5.17118879728039,"SP(2.0)"
"687",2.64285112801564,"SP(2.0)"
"688",3.36164524265811,"SP(2.0)"
"689",4.00511852997448,"SP(2.0)"
"690",3.1169452476019,"SP(2.0)"
"691",2.66036373579348,"SP(2.0)"
"692",2.86187159458105,"SP(2.0)"
"693",3.40299741039159,"SP(2.0)"
"694",4.06347340537136,"SP(2.0)"
"695",4.44378002820375,"SP(2.0)"
"696",3.28552246318466,"SP(2.0)"
"697",3.38357259639316,"SP(2.0)"
"698",3.93217383369117,"SP(2.0)"
"699",2.50390146699937,"SP(2.0)"
"700",3.20844769086692,"SP(2.0)"
"701",5.4141461611409,"SP(3.0)"
"702",13.7271323961699,"SP(3.0)"
"703",4.01085718914155,"SP(3.0)"
"704",3.11396610603598,"SP(3.0)"
"705",6.94868639599792,"SP(3.0)"
"706",4.65453884755826,"SP(3.0)"
"707",7.62656818257886,"SP(3.0)"
"708",4.12265246293773,"SP(3.0)"
"709",5.31873262628549,"SP(3.0)"
"710",3.87355993032063,"SP(3.0)"
"711",5.26605968177799,"SP(3.0)"
"712",4.94260263220019,"SP(3.0)"
"713",6.29697461499693,"SP(3.0)"
"714",5.39098560913756,"SP(3.0)"
"715",2.99989021527047,"SP(3.0)"
"716",4.79816238589112,"SP(3.0)"
"717",4.82446376376297,"SP(3.0)"
"718",4.58128768665848,"SP(3.0)"
"719",4.16605906155302,"SP(3.0)"
"720",3.39266372511413,"SP(3.0)"
"721",4.0847705370664,"SP(3.0)"
"722",5.98799579740282,"SP(3.0)"
"723",4.30172314228347,"SP(3.0)"
"724",5.51350592112651,"SP(3.0)"
"725",4.39412170062896,"SP(3.0)"
"726",3.19578921397657,"SP(3.0)"
"727",5.49926785715359,"SP(3.0)"
"728",4.49539838245071,"SP(3.0)"
"729",3.40379917461607,"SP(3.0)"
"730",10.2673318428905,"SP(3.0)"
"731",4.31958837504338,"SP(3.0)"
"732",7.93113897236594,"SP(3.0)"
"733",4.67409109978055,"SP(3.0)"
"734",3.55528785512631,"SP(3.0)"
"735",14.8023585003397,"SP(3.0)"
"736",3.17661763046346,"SP(3.0)"
"737",4.33196164829184,"SP(3.0)"
"738",5.23801783735087,"SP(3.0)"
"739",3.71145727676837,"SP(3.0)"
"740",11.1655898539584,"SP(3.0)"
"741",4.73292613906543,"SP(3.0)"
"742",3.45964105649537,"SP(3.0)"
"743",3.28453338525244,"SP(3.0)"
"744",10.7903926532599,"SP(3.0)"
"745",10.2671753482992,"SP(3.0)"
"746",5.16719341312655,"SP(3.0)"
"747",4.39677310412541,"SP(3.0)"
"748",3.74927831705113,"SP(3.0)"
"749",3.27093074550659,"SP(3.0)"
"750",5.36886100531112,"SP(3.0)"
"751",3.97169480031705,"SP(3.0)"
"752",4.96000084886029,"SP(3.0)"
"753",3.98085422613492,"SP(3.0)"
"754",5.10543221762848,"SP(3.0)"
"755",4.41008313863979,"SP(3.0)"
"756",2.74238300059562,"SP(3.0)"
"757",5.30951931965674,"SP(3.0)"
"758",4.82202305799937,"SP(3.0)"
"759",3.30923692715791,"SP(3.0)"
"760",4.93663724541716,"SP(3.0)"
"761",4.04485555034124,"SP(3.0)"
"762",5.2749812498861,"SP(3.0)"
"763",5.14875396313068,"SP(3.0)"
"764",5.76487728215779,"SP(3.0)"
"765",3.40086246727438,"SP(3.0)"
"766",4.33870400018632,"SP(3.0)"
"767",3.16377837990053,"SP(3.0)"
"768",6.8813695918314,"SP(3.0)"
"769",3.0658835335523,"SP(3.0)"
"770",3.89366276329188,"SP(3.0)"
"771",5.59139146481341,"SP(3.0)"
"772",4.28104330905935,"SP(3.0)"
"773",10.0681261012353,"SP(3.0)"
"774",10.6800538815911,"SP(3.0)"
"775",3.85878292770664,"SP(3.0)"
"776",3.56913145432568,"SP(3.0)"
"777",6.77021458670597,"SP(3.0)"
"778",4.23620096142797,"SP(3.0)"
"779",2.67500240895665,"SP(3.0)"
"780",4.38411947394391,"SP(3.0)"
"781",3.43156563760804,"SP(3.0)"
"782",5.08788137901884,"SP(3.0)"
"783",7.13317836575841,"SP(3.0)"
"784",3.71084314354,"SP(3.0)"
"785",3.31063924924434,"SP(3.0)"
"786",9.20457725661654,"SP(3.0)"
"787",3.70933927981463,"SP(3.0)"
"788",3.74053388680217,"SP(3.0)"
"789",13.2429624783652,"SP(3.0)"
"790",4.39113218463271,"SP(3.0)"
"791",3.73689132635358,"SP(3.0)"
"792",3.82948434320812,"SP(3.0)"
"793",3.97387463956752,"SP(3.0)"
"794",9.87689763166689,"SP(3.0)"
"795",5.92327841462256,"SP(3.0)"
"796",4.69256093096708,"SP(3.0)"
"797",6.40950620702427,"SP(3.0)"
"798",3.74259199233717,"SP(3.0)"
"799",2.70492448545085,"SP(3.0)"
"800",6.93192295820324,"SP(3.0)"
"801",3.3973095841826,"Rand(2.0)"
"802",6.47984357505017,"Rand(2.0)"
"803",3.04493147410707,"Rand(2.0)"
"804",2.80991432239897,"Rand(2.0)"
"805",3.27243116235752,"Rand(2.0)"
"806",3.1419532924962,"Rand(2.0)"
"807",3.19666018902144,"Rand(2.0)"
"808",2.9521069218332,"Rand(2.0)"
"809",4.11752333088783,"Rand(2.0)"
"810",3.79636479587837,"Rand(2.0)"
"811",2.99322005662487,"Rand(2.0)"
"812",3.68078935164845,"Rand(2.0)"
"813",4.63367879175229,"Rand(2.0)"
"814",4.16612371505026,"Rand(2.0)"
"815",2.88160130257615,"Rand(2.0)"
"816",4.68858900218433,"Rand(2.0)"
"817",3.18473677589489,"Rand(2.0)"
"818",4.99108929512198,"Rand(2.0)"
"819",2.8063096633341,"Rand(2.0)"
"820",2.9014219128199,"Rand(2.0)"
"821",2.9767666138977,"Rand(2.0)"
"822",3.01925406035934,"Rand(2.0)"
"823",3.44204003573444,"Rand(2.0)"
"824",3.60497911450514,"Rand(2.0)"
"825",3.74591590476603,"Rand(2.0)"
"826",3.46587673795253,"Rand(2.0)"
"827",3.72752671011201,"Rand(2.0)"
"828",2.91975180410017,"Rand(2.0)"
"829",3.06977700940812,"Rand(2.0)"
"830",3.54848526277984,"Rand(2.0)"
"831",3.38902771140801,"Rand(2.0)"
"832",3.87888642694399,"Rand(2.0)"
"833",2.96252250869777,"Rand(2.0)"
"834",3.82212433578794,"Rand(2.0)"
"835",6.18066131302483,"Rand(2.0)"
"836",3.20021766648521,"Rand(2.0)"
"837",3.51339638315606,"Rand(2.0)"
"838",3.11883301196391,"Rand(2.0)"
"839",3.21217220057971,"Rand(2.0)"
"840",4.66330309052809,"Rand(2.0)"
"841",3.40333451599643,"Rand(2.0)"
"842",2.56213492696883,"Rand(2.0)"
"843",3.28952335293469,"Rand(2.0)"
"844",3.72002494810286,"Rand(2.0)"
"845",3.79980295938195,"Rand(2.0)"
"846",2.79954511302976,"Rand(2.0)"
"847",3.416282024475,"Rand(2.0)"
"848",3.41192526048541,"Rand(2.0)"
"849",3.56665337981986,"Rand(2.0)"
"850",3.35308610469984,"Rand(2.0)"
"851",3.44381025094571,"Rand(2.0)"
"852",2.88148069887704,"Rand(2.0)"
"853",3.97481814573406,"Rand(2.0)"
"854",3.07199053849227,"Rand(2.0)"
"855",3.40857178968705,"Rand(2.0)"
"856",2.42062284590405,"Rand(2.0)"
"857",3.14131250630006,"Rand(2.0)"
"858",3.04713867719722,"Rand(2.0)"
"859",2.72896832919847,"Rand(2.0)"
"860",3.53750760767863,"Rand(2.0)"
"861",2.97495241147773,"Rand(2.0)"
"862",4.23272869596878,"Rand(2.0)"
"863",3.16892371989904,"Rand(2.0)"
"864",3.10866430731022,"Rand(2.0)"
"865",3.45135682955323,"Rand(2.0)"
"866",3.25836766500275,"Rand(2.0)"
"867",3.05054452657364,"Rand(2.0)"
"868",3.30336652806986,"Rand(2.0)"
"869",2.52361969865515,"Rand(2.0)"
"870",2.62849364267586,"Rand(2.0)"
"871",3.63394443019675,"Rand(2.0)"
"872",3.07089583513579,"Rand(2.0)"
"873",4.3284680787453,"Rand(2.0)"
"874",3.38921392297558,"Rand(2.0)"
"875",3.2126973254062,"Rand(2.0)"
"876",2.72658006111606,"Rand(2.0)"
"877",3.21163805072395,"Rand(2.0)"
"878",3.27939719582903,"Rand(2.0)"
"879",2.33138205618391,"Rand(2.0)"
"880",2.75014042048288,"Rand(2.0)"
"881",3.36105059068282,"Rand(2.0)"
"882",3.91829124015461,"Rand(2.0)"
"883",3.56053869709455,"Rand(2.0)"
"884",3.7084675967131,"Rand(2.0)"
"885",3.29542218296458,"Rand(2.0)"
"886",5.10721142582236,"Rand(2.0)"
"887",2.64027208284946,"Rand(2.0)"
"888",3.34368640032522,"Rand(2.0)"
"889",3.96877030505081,"Rand(2.0)"
"890",3.11251820185788,"Rand(2.0)"
"891",2.65303831081065,"Rand(2.0)"
"892",2.85382919404845,"Rand(2.0)"
"893",3.39512975577515,"Rand(2.0)"
"894",4.05204661256863,"Rand(2.0)"
"895",4.34061748235958,"Rand(2.0)"
"896",3.27790049427479,"Rand(2.0)"
"897",3.37136216606492,"Rand(2.0)"
"898",3.92068928191259,"Rand(2.0)"
"899",2.4959866264442,"Rand(2.0)"
"900",3.2006991729994,"Rand(2.0)"
"901",5.41217609847519,"Rand(3.0)"
"902",13.7023470405787,"Rand(3.0)"
"903",4.01031039405793,"Rand(3.0)"
"904",3.11269606943947,"Rand(3.0)"
"905",6.9440896451871,"Rand(3.0)"
"906",4.65250695266808,"Rand(3.0)"
"907",7.62332196615707,"Rand(3.0)"
"908",4.12166310030031,"Rand(3.0)"
"909",5.31797669560453,"Rand(3.0)"
"910",3.87210976351793,"Rand(3.0)"
"911",5.26508583745775,"Rand(3.0)"
"912",4.94062340188919,"Rand(3.0)"
"913",6.29402745994701,"Rand(3.0)"
"914",5.3891903305562,"Rand(3.0)"
"915",2.99964280774688,"Rand(3.0)"
"916",4.79711132288515,"Rand(3.0)"
"917",4.82331208939735,"Rand(3.0)"
"918",4.57965329412893,"Rand(3.0)"
"919",4.16513320605716,"Rand(3.0)"
"920",3.39216698706952,"Rand(3.0)"
"921",4.08455881343256,"Rand(3.0)"
"922",5.98614211189422,"Rand(3.0)"
"923",4.30175011643931,"Rand(3.0)"
"924",5.51128633500548,"Rand(3.0)"
"925",4.39314304496064,"Rand(3.0)"
"926",3.19433029114248,"Rand(3.0)"
"927",5.49491264130407,"Rand(3.0)"
"928",4.49332316599056,"Rand(3.0)"
"929",3.40291268209438,"Rand(3.0)"
"930",10.2652781869048,"Rand(3.0)"
"931",4.31870650354967,"Rand(3.0)"
"932",7.92926196392628,"Rand(3.0)"
"933",4.67315335871743,"Rand(3.0)"
"934",3.5542251897064,"Rand(3.0)"
"935",14.7899017560999,"Rand(3.0)"
"936",3.17582009527428,"Rand(3.0)"
"937",4.33076885953675,"Rand(3.0)"
"938",5.2336197341211,"Rand(3.0)"
"939",3.71004903542211,"Rand(3.0)"
"940",11.1604955142222,"Rand(3.0)"
"941",4.73157755341552,"Rand(3.0)"
"942",3.45757404705413,"Rand(3.0)"
"943",3.28463086000002,"Rand(3.0)"
"944",10.790140387623,"Rand(3.0)"
"945",10.263214579477,"Rand(3.0)"
"946",5.16476901771407,"Rand(3.0)"
"947",4.3958727075848,"Rand(3.0)"
"948",3.74786903611961,"Rand(3.0)"
"949",3.27012718667908,"Rand(3.0)"
"950",5.36676290049295,"Rand(3.0)"
"951",3.97075255771099,"Rand(3.0)"
"952",4.95905335597345,"Rand(3.0)"
"953",3.98070883630859,"Rand(3.0)"
"954",5.10494489710516,"Rand(3.0)"
"955",4.40942080016681,"Rand(3.0)"
"956",2.74214060399012,"Rand(3.0)"
"957",5.30734669785424,"Rand(3.0)"
"958",4.82101848828484,"Rand(3.0)"
"959",3.30850009782209,"Rand(3.0)"
"960",4.9354870056285,"Rand(3.0)"
"961",4.04410493204883,"Rand(3.0)"
"962",5.27494819654425,"Rand(3.0)"
"963",5.14779051169836,"Rand(3.0)"
"964",5.76457986665415,"Rand(3.0)"
"965",3.40015763478287,"Rand(3.0)"
"966",4.33790204290444,"Rand(3.0)"
"967",3.16308745217815,"Rand(3.0)"
"968",6.87971908011761,"Rand(3.0)"
"969",3.06528479955082,"Rand(3.0)"
"970",3.89275152247127,"Rand(3.0)"
"971",5.58949720652167,"Rand(3.0)"
"972",4.28061853758502,"Rand(3.0)"
"973",10.0606842839128,"Rand(3.0)"
"974",10.6697399377649,"Rand(3.0)"
"975",3.85760809024399,"Rand(3.0)"
"976",3.56931182448432,"Rand(3.0)"
"977",6.7655767928046,"Rand(3.0)"
"978",4.23563070783713,"Rand(3.0)"
"979",2.67457530166596,"Rand(3.0)"
"980",4.383689671061,"Rand(3.0)"
"981",3.43087607814122,"Rand(3.0)"
"982",5.08546158804219,"Rand(3.0)"
"983",7.12808614762118,"Rand(3.0)"
"984",3.71038952746684,"Rand(3.0)"
"985",3.31017647195027,"Rand(3.0)"
"986",9.18429702240564,"Rand(3.0)"
"987",3.70796560056191,"Rand(3.0)"
"988",3.73931276715292,"Rand(3.0)"
"989",13.2201288414687,"Rand(3.0)"
"990",4.39062070936302,"Rand(3.0)"
"991",3.73593895780399,"Rand(3.0)"
"992",3.82875339040752,"Rand(3.0)"
"993",3.97303902396334,"Rand(3.0)"
"994",9.87506467501278,"Rand(3.0)"
"995",5.90727881766743,"Rand(3.0)"
"996",4.69168631503101,"Rand(3.0)"
"997",6.40781773194812,"Rand(3.0)"
"998",3.74223468738832,"Rand(3.0)"
"999",2.70463072275078,"Rand(3.0)"
"1000",6.92999527148573,"Rand(3.0)"
